time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),ugrd10m (m s-1),vgrd10m (m s-1)
2024-01-04T18:00:00Z,42.0,287.5,279.20044,3.8020751,-3.0880492
2024-01-04T18:00:00Z,42.0,288.0,278.50046,3.862075,-2.5780492
2024-01-04T18:00:00Z,42.0,288.5,279.30045,3.872075,-2.4980493
2024-01-04T18:00:00Z,42.0,289.0,279.40045,3.4920752,-1.9180492
2024-01-04T18:00:00Z,42.0,289.5,280.00046,5.982075,-2.9180493
2024-01-04T21:00:00Z,42.0,285.5,266.45477,2.762256,-4.12686
2024-01-04T21:00:00Z,42.0,286.0,272.05478,1.7222558,-2.8068602
2024-01-04T21:00:00Z,42.0,286.5,271.05478,4.042256,-5.87686
2024-01-04T21:00:00Z,42.0,287.0,271.55478,3.8222558,-4.29686
2024-01-04T21:00:00Z,42.0,287.5,273.35477,3.6822557,-4.64686
2024-01-04T21:00:00Z,42.0,288.0,273.05478,4.3622556,-3.4668603
2024-01-04T21:00:00Z,42.0,288.5,274.45477,3.1722558,-2.9868603
2024-01-04T21:00:00Z,42.0,289.0,275.15475,2.1622558,-2.9068604
2024-01-04T21:00:00Z,42.0,289.5,280.05478,4.5722556,-7.43686
2024-01-05T00:00:00Z,42.0,285.5,263.7807,2.455764,-4.553992
2024-01-05T00:00:00Z,42.0,286.0,267.7807,0.18576415,-1.3739917
2024-01-05T00:00:00Z,42.0,286.5,267.6807,3.515764,-5.6239915
2024-01-05T00:00:00Z,42.0,287.0,267.98068,4.295764,-5.2639914
2024-01-05T00:00:00Z,42.0,287.5,269.2807,2.8857641,-4.1739917
2024-01-05T00:00:00Z,42.0,288.0,269.1807,2.485764,-3.9339917
2024-01-05T00:00:00Z,42.0,288.5,269.8807,2.505764,-4.4539914
2024-01-05T00:00:00Z,42.0,289.0,270.3807,2.715764,-5.2339916
2024-01-05T00:00:00Z,42.0,289.5,279.98068,8.435764,-11.583991
2024-01-05T03:00:00Z,42.0,285.5,263.22955,1.954397,-3.990476
2024-01-05T03:00:00Z,42.0,286.0,267.22955,0.694397,-0.41047606
2024-01-05T03:00:00Z,42.0,286.5,266.92953,2.714397,-4.780476
2024-01-05T03:00:00Z,42.0,287.0,267.02954,4.2643967,-4.330476
2024-01-05T03:00:00Z,42.0,287.5,268.52954,2.714397,-3.570476
2024-01-05T03:00:00Z,42.0,288.0,267.72955,2.494397,-3.610476
2024-01-05T03:00:00Z,42.0,288.5,268.12955,2.414397,-3.940476
2024-01-05T03:00:00Z,42.0,289.0,268.32956,2.914397,-5.1404757
2024-01-05T03:00:00Z,42.0,289.5,279.92953,5.254397,-11.700476
2024-01-05T06:00:00Z,42.0,285.5,262.98282,1.768518,-3.1758666
2024-01-05T06:00:00Z,42.0,286.0,267.18283,0.86851805,0.3141333
2024-01-05T06:00:00Z,42.0,286.5,266.98282,2.398518,-3.5658667
2024-01-05T06:00:00Z,42.0,287.0,266.68283,3.948518,-2.8558667
2024-01-05T06:00:00Z,42.0,287.5,268.18283,2.878518,-2.4358666
2024-01-05T06:00:00Z,42.0,288.0,267.08282,3.288518,-2.6058667
2024-01-05T06:00:00Z,42.0,288.5,267.98282,2.808518,-3.2958667
2024-01-05T06:00:00Z,42.0,289.0,268.3828,2.918518,-3.5058665
2024-01-05T06:00:00Z,42.0,289.5,279.8828,6.2585177,-9.765866
2024-01-05T09:00:00Z,42.0,285.5,263.0002,1.4101074,-2.2174292
2024-01-05T09:00:00Z,42.0,286.0,267.2002,0.7401074,0.3025708
2024-01-05T09:00:00Z,42.0,286.5,266.9002,2.2601073,-3.087429
2024-01-05T09:00:00Z,42.0,287.0,266.8002,3.7201073,-2.807429
2024-01-05T09:00:00Z,42.0,287.5,268.0002,2.8201075,-1.8774291
2024-01-05T09:00:00Z,42.0,288.0,267.1002,4.160107,-2.7374291
2024-01-05T09:00:00Z,42.0,288.5,268.1002,3.2601073,-2.1774292
2024-01-05T09:00:00Z,42.0,289.0,268.2002,3.2101073,-2.807429
2024-01-05T09:00:00Z,42.0,289.5,279.8002,7.1501074,-8.217429
2024-01-05T12:00:00Z,42.0,285.5,263.48505,1.7358447,-2.1877735
2024-01-05T12:00:00Z,42.0,286.0,267.38504,0.14584473,0.90222657
2024-01-05T12:00:00Z,42.0,286.5,266.18503,2.1058447,-2.6877735
2024-01-05T12:00:00Z,42.0,287.0,265.78503,3.8958447,-2.9577734
2024-01-05T12:00:00Z,42.0,287.5,267.48505,2.9758446,-2.2977734
2024-01-05T12:00:00Z,42.0,288.0,266.58505,3.8458447,-2.3477733
2024-01-05T12:00:00Z,42.0,288.5,267.68503,3.8358448,-3.0077734
2024-01-05T12:00:00Z,42.0,289.0,267.78503,3.5058446,-2.7477734
2024-01-05T12:00:00Z,42.0,289.5,279.58505,7.7658443,-7.7777734
2024-01-05T15:00:00Z,42.0,285.5,268.3781,2.217019,-2.2629516
2024-01-05T15:00:00Z,42.0,286.0,274.6781,-0.13298096,-0.022951659
2024-01-05T15:00:00Z,42.0,286.5,271.2781,3.147019,-3.7029517
2024-01-05T15:00:00Z,42.0,287.0,270.2781,4.127019,-3.7229517
2024-01-05T15:00:00Z,42.0,287.5,272.2781,3.4370189,-3.5429516
2024-01-05T15:00:00Z,42.0,288.0,270.97812,4.777019,-3.4229517
2024-01-05T15:00:00Z,42.0,288.5,272.1781,4.167019,-3.3829515
2024-01-05T15:00:00Z,42.0,289.0,272.2781,3.887019,-2.8829515
2024-01-05T15:00:00Z,42.0,289.5,279.5781,7.667019,-6.9429517
2024-01-05T18:00:00Z,42.0,285.5,271.59262,3.1466722,-2.51594
2024-01-05T18:00:00Z,42.0,286.0,278.29263,0.30667236,0.72406006
2024-01-05T18:00:00Z,42.0,286.5,274.69263,2.8866723,-1.2059399
2024-01-05T18:00:00Z,42.0,287.0,273.59262,4.516672,-2.8859398
2024-01-05T18:00:00Z,42.0,287.5,275.79263,3.8966722,-3.2159398
2024-01-05T18:00:00Z,42.0,288.0,274.69263,4.556672,-3.26594
2024-01-05T18:00:00Z,42.0,288.5,275.59262,4.116672,-3.2159398
2024-01-05T18:00:00Z,42.0,289.0,275.69263,3.4666722,-2.6359398
2024-01-05T18:00:00Z,42.0,289.5,279.59262,6.346672,-5.29594
2024-01-05T21:00:00Z,42.0,285.5,268.00095,2.2083569,-1.4086742
2024-01-05T21:00:00Z,42.0,286.0,272.30093,-0.31164306,0.16132568
2024-01-05T21:00:00Z,42.0,286.5,270.50095,1.0283569,1.1313256
2024-01-05T21:00:00Z,42.0,287.0,271.10092,3.9383569,-0.5486743
2024-01-05T21:00:00Z,42.0,287.5,272.40094,2.4783568,-1.1486742
2024-01-05T21:00:00Z,42.0,288.0,271.30093,3.4983568,-1.2786742
2024-01-05T21:00:00Z,42.0,288.5,271.90094,3.2983568,-1.4986743
2024-01-05T21:00:00Z,42.0,289.0,272.10092,2.2483568,-1.1086743
2024-01-05T21:00:00Z,42.0,289.5,279.60092,6.108357,-4.2686744
2024-01-06T00:00:00Z,42.0,285.5,265.67343,1.3498266,-0.9448828
2024-01-06T00:00:00Z,42.0,286.0,269.57346,1.2198266,0.29511717
2024-01-06T00:00:00Z,42.0,286.5,268.27344,0.32982665,0.5551172
2024-01-06T00:00:00Z,42.0,287.0,268.67343,1.9998267,-0.03488281
2024-01-06T00:00:00Z,42.0,287.5,269.57346,1.1198267,0.85511714
2024-01-06T00:00:00Z,42.0,288.0,269.47345,2.5798266,-0.07488281
2024-01-06T00:00:00Z,42.0,288.5,270.27344,2.7198267,0.06511719
2024-01-06T00:00:00Z,42.0,289.0,269.57346,1.8298266,0.76511717
2024-01-06T00:00:00Z,42.0,289.5,279.57346,6.8098264,-1.4248828
2024-01-06T03:00:00Z,42.0,285.5,265.0986,1.5022022,-0.90765136
2024-01-06T03:00:00Z,42.0,286.0,268.69858,0.87220216,-0.007651367
2024-01-06T03:00:00Z,42.0,286.5,267.9986,0.082202144,-0.7676514
2024-01-06T03:00:00Z,42.0,287.0,268.3986,1.4422021,-0.9476513
2024-01-06T03:00:00Z,42.0,287.5,269.4986,0.8522021,-0.14765136
2024-01-06T03:00:00Z,42.0,288.0,270.19858,3.3722022,-0.14765136
2024-01-06T03:00:00Z,42.0,288.5,270.5986,2.962202,0.5423486
2024-01-06T03:00:00Z,42.0,289.0,270.19858,2.242202,1.1823486
2024-01-06T03:00:00Z,42.0,289.5,279.69858,8.372202,0.77234864
2024-01-06T06:00:00Z,42.0,285.5,264.52734,0.88492674,-1.2174511
2024-01-06T06:00:00Z,42.0,286.0,268.42734,0.29492676,0.032548826
2024-01-06T06:00:00Z,42.0,286.5,267.52734,-0.27507323,-0.27745116
2024-01-06T06:00:00Z,42.0,287.0,268.02734,1.4449267,-0.6974512
2024-01-06T06:00:00Z,42.0,287.5,269.42734,0.7849267,0.18254882
2024-01-06T06:00:00Z,42.0,288.0,269.82736,2.9849267,-0.48745117
2024-01-06T06:00:00Z,42.0,288.5,270.32736,3.0449266,0.022548828
2024-01-06T06:00:00Z,42.0,289.0,270.12735,2.3149266,1.0025488
2024-01-06T06:00:00Z,42.0,289.5,279.62735,7.6049266,0.6525488
2024-01-06T09:00:00Z,42.0,285.5,265.0759,0.18686767,-1.2933764
2024-01-06T09:00:00Z,42.0,286.0,268.4759,-0.06313232,-0.22337645
2024-01-06T09:00:00Z,42.0,286.5,267.17587,-0.14313231,-0.58337647
2024-01-06T09:00:00Z,42.0,287.0,267.67587,1.3568677,-0.13337646
2024-01-06T09:00:00Z,42.0,287.5,269.3759,0.9168677,0.7366235
2024-01-06T09:00:00Z,42.0,288.0,269.27588,2.4768677,-0.40337646
2024-01-06T09:00:00Z,42.0,288.5,269.67587,2.1168675,-0.043376464
2024-01-06T09:00:00Z,42.0,289.0,269.67587,1.9168676,0.30662352
2024-01-06T09:00:00Z,42.0,289.5,279.4759,6.1368675,-1.4333764
2024-01-06T12:00:00Z,42.0,285.5,266.97202,-0.95288086,0.49495116
2024-01-06T12:00:00Z,42.0,286.0,269.372,0.5071191,0.08495117
2024-01-06T12:00:00Z,42.0,286.5,267.97202,0.01711914,0.27495116
2024-01-06T12:00:00Z,42.0,287.0,268.172,0.59711915,-0.5550488
2024-01-06T12:00:00Z,42.0,287.5,269.072,-0.15288086,-0.005048828
2024-01-06T12:00:00Z,42.0,288.0,268.272,0.54711914,-0.115048826
2024-01-06T12:00:00Z,42.0,288.5,269.172,1.1071191,-0.4750488
2024-01-06T12:00:00Z,42.0,289.0,269.272,1.3371191,-0.46504882
2024-01-06T12:00:00Z,42.0,289.5,279.172,3.857119,-2.1750488
2024-01-06T15:00:00Z,42.0,285.5,270.52652,-0.8441406,1.2608007
2024-01-06T15:00:00Z,42.0,286.0,273.8265,-0.5341406,0.03080078
2024-01-06T15:00:00Z,42.0,286.5,272.72653,-1.1041406,0.17080078
2024-01-06T15:00:00Z,42.0,287.0,272.62653,-1.2741406,0.23080078
2024-01-06T15:00:00Z,42.0,287.5,274.72653,-0.16414063,0.49080077
2024-01-06T15:00:00Z,42.0,288.0,274.3265,-1.2341406,0.36080077
2024-01-06T15:00:00Z,42.0,288.5,274.8265,-0.9541406,-0.4191992
2024-01-06T15:00:00Z,42.0,289.0,275.22653,-0.9841406,-1.1091992
2024-01-06T15:00:00Z,42.0,289.5,279.22653,0.5558594,-2.1691992
2024-01-06T18:00:00Z,42.0,285.5,269.78055,-1.6053613,1.5856713
2024-01-06T18:00:00Z,42.0,286.0,273.88055,-0.015361328,1.3256713
2024-01-06T18:00:00Z,42.0,286.5,273.78055,-2.4653614,1.5856713
2024-01-06T18:00:00Z,42.0,287.0,273.08054,-2.9153612,0.48567137
2024-01-06T18:00:00Z,42.0,287.5,274.98056,-2.0053613,0.6956714
2024-01-06T18:00:00Z,42.0,288.0,274.48056,-2.7953613,0.48567137
2024-01-06T18:00:00Z,42.0,288.5,275.58054,-2.6053612,0.25567138
2024-01-06T18:00:00Z,42.0,289.0,275.98056,-2.3953612,-0.5743286
2024-01-06T18:00:00Z,42.0,289.5,279.28055,-3.2353613,-0.7043286
2024-01-06T21:00:00Z,42.0,285.5,267.96155,-2.8007812,1.4557593
2024-01-06T21:00:00Z,42.0,286.0,272.76157,-1.6507812,0.54575926
2024-01-06T21:00:00Z,42.0,286.5,271.36154,-3.2907813,0.74575925
2024-01-06T21:00:00Z,42.0,287.0,271.26157,-3.9007812,0.97575927
2024-01-06T21:00:00Z,42.0,287.5,272.46155,-2.8907812,0.88575923
2024-01-06T21:00:00Z,42.0,288.0,272.06155,-3.0407813,0.41575927
2024-01-06T21:00:00Z,42.0,288.5,272.76157,-2.950781,0.16575928
2024-01-06T21:00:00Z,42.0,289.0,272.86154,-1.3907812,0.19575927
2024-01-06T21:00:00Z,42.0,289.5,279.36154,-6.230781,1.9057592
2024-01-07T00:00:00Z,42.0,285.5,267.4615,-3.2646043,0.6171924
2024-01-07T00:00:00Z,42.0,286.0,271.36148,-2.1146045,-1.4128076
2024-01-07T00:00:00Z,42.0,286.5,271.0615,-5.0746045,0.45719236
2024-01-07T00:00:00Z,42.0,287.0,270.16147,-4.7946043,-0.61280763
2024-01-07T00:00:00Z,42.0,287.5,271.86148,-3.9046044,-0.5428076
2024-01-07T00:00:00Z,42.0,288.0,271.26147,-4.1746044,-0.6528076
2024-01-07T00:00:00Z,42.0,288.5,271.76147,-3.1846044,-0.3028076
2024-01-07T00:00:00Z,42.0,289.0,272.16147,-2.7246044,0.11719238
2024-01-07T00:00:00Z,42.0,289.5,279.36148,-6.994604,3.7271924
2024-01-07T03:00:00Z,42.0,285.5,267.52142,-3.9083421,0.89975584
2024-01-07T03:00:00Z,42.0,286.0,270.7214,-0.22834228,-2.9902442
2024-01-07T03:00:00Z,42.0,286.5,270.62143,-4.378342,-1.6402441
2024-01-07T03:00:00Z,42.0,287.0,270.02142,-6.208342,-3.0002441
2024-01-07T03:00:00Z,42.0,287.5,272.3214,-5.608342,-2.4502442
2024-01-07T03:00:00Z,42.0,288.0,271.8214,-5.768342,-1.2902441
2024-01-07T03:00:00Z,42.0,288.5,272.92142,-4.288342,-0.35024413
2024-01-07T03:00:00Z,42.0,289.0,273.92142,-4.208342,0.9697558
2024-01-07T03:00:00Z,42.0,289.5,279.52142,-9.608342,5.9097557
2024-01-07T06:00:00Z,42.0,285.5,268.0697,-2.5796728,-0.29712647
2024-01-07T06:00:00Z,42.0,286.0,271.2697,-0.019672852,-3.5671263
2024-01-07T06:00:00Z,42.0,286.5,271.36972,-5.3896728,-1.3971264
2024-01-07T06:00:00Z,42.0,287.0,270.9697,-5.5696726,-2.7171264
2024-01-07T06:00:00Z,42.0,287.5,272.9697,-3.9896727,-2.5371263
2024-01-07T06:00:00Z,42.0,288.0,272.4697,-4.809673,-3.0071263
2024-01-07T06:00:00Z,42.0,288.5,273.0697,-4.3396726,-2.2871263
2024-01-07T06:00:00Z,42.0,289.0,274.0697,-4.749673,-1.0371264
2024-01-07T06:00:00Z,42.0,289.5,279.4697,-15.049672,2.1728735
2024-01-07T09:00:00Z,42.0,285.5,269.8794,-2.6620166,-0.4898413
2024-01-07T09:00:00Z,42.0,286.0,272.2794,0.0979834,-3.0798411
2024-01-07T09:00:00Z,42.0,286.5,272.7794,-4.3420167,-1.4198413
2024-01-07T09:00:00Z,42.0,287.0,272.4794,-6.3620167,-2.0598412
2024-01-07T09:00:00Z,42.0,287.5,273.8794,-5.3620167,-2.5098412
2024-01-07T09:00:00Z,42.0,288.0,273.0794,-6.6820164,-2.6998413
2024-01-07T09:00:00Z,42.0,288.5,273.3794,-5.9320164,-2.9298413
2024-01-07T09:00:00Z,42.0,289.0,273.6794,-6.6020164,-2.7798412
2024-01-07T09:00:00Z,42.0,289.5,279.3794,-14.422016,-5.249841
2024-01-07T12:00:00Z,42.0,285.5,269.99283,-2.3632789,-0.17153564
2024-01-07T12:00:00Z,42.0,286.0,272.89282,-0.3332788,-3.8215356
2024-01-07T12:00:00Z,42.0,286.5,272.69284,-2.7432787,-1.4315356
2024-01-07T12:00:00Z,42.0,287.0,271.99283,-5.7932787,-2.6115355
2024-01-07T12:00:00Z,42.0,287.5,273.49283,-3.4832788,-3.1715355
2024-01-07T12:00:00Z,42.0,288.0,272.79282,-5.343279,-3.0815356
2024-01-07T12:00:00Z,42.0,288.5,273.49283,-4.7432785,-2.8715355
2024-01-07T12:00:00Z,42.0,289.0,274.19284,-5.363279,-2.6415355
2024-01-07T12:00:00Z,42.0,289.5,279.69284,-13.053279,-4.1815357
2024-01-07T15:00:00Z,42.0,285.5,272.3198,0.6607031,-0.6571264
2024-01-07T15:00:00Z,42.0,286.0,270.71982,-0.22929686,-4.0171266
2024-01-07T15:00:00Z,42.0,286.5,269.9198,-0.69929683,-2.2471263
2024-01-07T15:00:00Z,42.0,287.0,267.71982,-2.9492967,-4.4271264
2024-01-07T15:00:00Z,42.0,287.5,268.4198,-1.6992968,-4.9271264
2024-01-07T15:00:00Z,42.0,288.0,272.21982,-4.029297,-4.0171266
2024-01-07T15:00:00Z,42.0,288.5,273.4198,-4.469297,-3.4371264
2024-01-07T15:00:00Z,42.0,289.0,274.3198,-4.8492966,-3.3171263
2024-01-07T15:00:00Z,42.0,289.5,279.71982,-12.409297,-5.9271264
2024-01-07T18:00:00Z,42.0,285.5,273.29987,-0.35520995,-0.40575927
2024-01-07T18:00:00Z,42.0,286.0,272.79987,-1.18521,-2.9857593
2024-01-07T18:00:00Z,42.0,286.5,271.19986,-0.34520996,-3.5057592
2024-01-07T18:00:00Z,42.0,287.0,269.49985,-0.26520994,-4.1557593
2024-01-07T18:00:00Z,42.0,287.5,270.29987,0.79479,-4.855759
2024-01-07T18:00:00Z,42.0,288.0,269.39987,1.82479,-4.875759
2024-01-07T18:00:00Z,42.0,288.5,273.39987,-3.4152098,-4.745759
2024-01-07T18:00:00Z,42.0,289.0,273.89987,-4.1852098,-5.1557593
2024-01-07T18:00:00Z,42.0,289.5,279.69986,-11.45521,-9.405759
2024-01-07T21:00:00Z,42.0,285.5,271.49994,1.0602392,-0.7671289
2024-01-07T21:00:00Z,42.0,286.0,272.09995,-1.3397607,-2.1671288
2024-01-07T21:00:00Z,42.0,286.5,271.09995,-0.69976074,-2.297129
2024-01-07T21:00:00Z,42.0,287.0,268.29993,-0.94976074,-3.9171288
2024-01-07T21:00:00Z,42.0,287.5,269.39993,-0.22976074,-4.5071287
2024-01-07T21:00:00Z,42.0,288.0,268.29993,-0.9297607,-5.3971286
2024-01-07T21:00:00Z,42.0,288.5,268.59995,0.14023925,-6.657129
2024-01-07T21:00:00Z,42.0,289.0,272.69992,-0.40976074,-6.5671287
2024-01-07T21:00:00Z,42.0,289.5,279.69992,-5.2097607,-14.397129
2024-01-08T00:00:00Z,42.0,285.5,268.33453,2.773281,-2.2924144
2024-01-08T00:00:00Z,42.0,286.0,268.43454,0.40328124,-0.20241454
2024-01-08T00:00:00Z,42.0,286.5,263.73453,-0.34671873,-0.5624145
2024-01-08T00:00:00Z,42.0,287.0,265.53452,1.0132812,-0.92241454
2024-01-08T00:00:00Z,42.0,287.5,268.73453,0.34328124,-2.6124146
2024-01-08T00:00:00Z,42.0,288.0,267.33453,0.47328123,-3.3724146
2024-01-08T00:00:00Z,42.0,288.5,267.93454,0.88328123,-4.6024146
2024-01-08T00:00:00Z,42.0,289.0,268.23453,1.3232812,-5.3824143
2024-01-08T00:00:00Z,42.0,289.5,279.63452,-0.7867187,-14.342414
2024-01-08T03:00:00Z,42.0,285.5,267.1012,2.8645165,-3.2876685
2024-01-08T03:00:00Z,42.0,286.0,264.6012,0.5345166,0.30233154
2024-01-08T03:00:00Z,42.0,286.5,265.2012,0.73451656,0.19233154
2024-01-08T03:00:00Z,42.0,287.0,266.1012,1.6045165,0.14233154
2024-01-08T03:00:00Z,42.0,287.5,266.9012,0.1845166,-0.087668456
2024-01-08T03:00:00Z,42.0,288.0,263.7012,1.1545166,-0.7076684
2024-01-08T03:00:00Z,42.0,288.5,267.5012,1.5745165,-2.0176685
2024-01-08T03:00:00Z,42.0,289.0,268.4012,1.3645166,-2.8976684
2024-01-08T03:00:00Z,42.0,289.5,279.6012,5.1545167,-9.627668
2024-01-08T06:00:00Z,42.0,285.5,266.68234,3.5316894,-3.0460498
2024-01-08T06:00:00Z,42.0,286.0,261.38232,0.66168946,0.023950195
2024-01-08T06:00:00Z,42.0,286.5,261.78232,1.1016895,-1.2160498
2024-01-08T06:00:00Z,42.0,287.0,267.48233,5.261689,-3.5860498
2024-01-08T06:00:00Z,42.0,287.5,264.68234,1.5316894,0.8639502
2024-01-08T06:00:00Z,42.0,288.0,264.18234,2.0216894,0.47395018
2024-01-08T06:00:00Z,42.0,288.5,264.68234,1.4916894,0.28395018
2024-01-08T06:00:00Z,42.0,289.0,265.28232,1.5016894,-0.2460498
2024-01-08T06:00:00Z,42.0,289.5,279.48233,4.9016895,-6.1360497
2024-01-08T09:00:00Z,42.0,285.5,266.83453,2.821726,-3.4757934
2024-01-08T09:00:00Z,42.0,286.0,259.93454,0.38172606,0.35420653
2024-01-08T09:00:00Z,42.0,286.5,266.73453,1.381726,-4.1257935
2024-01-08T09:00:00Z,42.0,287.0,266.43454,6.001726,-4.7057934
2024-01-08T09:00:00Z,42.0,287.5,266.83453,2.291726,-1.4857935
2024-01-08T09:00:00Z,42.0,288.0,266.83453,3.881726,-1.9157934
2024-01-08T09:00:00Z,42.0,288.5,268.33453,3.401726,-1.8057934
2024-01-08T09:00:00Z,42.0,289.0,265.13452,1.511726,-0.045793455
2024-01-08T09:00:00Z,42.0,289.5,279.33453,5.511726,-2.7657933
2024-01-08T12:00:00Z,42.0,285.5,267.10928,2.7548583,-3.4420874
2024-01-08T12:00:00Z,42.0,286.0,259.7093,0.5048584,0.017912596
2024-01-08T12:00:00Z,42.0,286.5,267.00928,1.3448584,-4.3620872
2024-01-08T12:00:00Z,42.0,287.0,266.8093,5.074858,-4.382087
2024-01-08T12:00:00Z,42.0,287.5,268.00928,2.6648583,-2.5620873
2024-01-08T12:00:00Z,42.0,288.0,267.10928,3.5648584,-2.0320873
2024-01-08T12:00:00Z,42.0,288.5,268.00928,3.1548584,-1.8020873
2024-01-08T12:00:00Z,42.0,289.0,268.7093,2.9548583,-2.1020873
2024-01-08T12:00:00Z,42.0,289.5,279.3093,6.884858,-6.9920874
2024-01-08T15:00:00Z,42.0,285.5,270.16675,2.1430469,-3.976367
2024-01-08T15:00:00Z,42.0,286.0,273.66675,0.033046875,0.06363281
2024-01-08T15:00:00Z,42.0,286.5,272.26675,2.4930468,-4.186367
2024-01-08T15:00:00Z,42.0,287.0,272.26675,3.3930469,-3.5463672
2024-01-08T15:00:00Z,42.0,287.5,273.06674,2.9630468,-2.5763671
2024-01-08T15:00:00Z,42.0,288.0,272.26675,3.3130467,-2.946367
2024-01-08T15:00:00Z,42.0,288.5,272.96677,2.8730469,-3.0163672
2024-01-08T15:00:00Z,42.0,289.0,273.06674,3.0330467,-3.476367
2024-01-08T15:00:00Z,42.0,289.5,279.36676,6.9430466,-8.946367
2024-01-08T18:00:00Z,42.0,285.5,272.3152,3.0303416,-2.9923217
2024-01-08T18:00:00Z,42.0,286.0,276.1152,0.88034177,-0.13232177
2024-01-08T18:00:00Z,42.0,286.5,274.21518,2.5603418,-3.1823218
2024-01-08T18:00:00Z,42.0,287.0,274.6152,4.1703415,-3.4723217
2024-01-08T18:00:00Z,42.0,287.5,276.3152,3.3003416,-2.0723217
2024-01-08T18:00:00Z,42.0,288.0,275.3152,3.4103417,-2.2823217
2024-01-08T18:00:00Z,42.0,288.5,275.6152,3.0903418,-2.2623217
2024-01-08T18:00:00Z,42.0,289.0,275.71518,3.1603417,-2.5823216
2024-01-08T18:00:00Z,42.0,289.5,279.3152,6.6703415,-6.3023214
2024-01-08T21:00:00Z,42.0,285.5,270.49826,1.3242016,-1.6526977
2024-01-08T21:00:00Z,42.0,286.0,272.8983,-0.19579834,0.10730224
2024-01-08T21:00:00Z,42.0,286.5,270.8983,0.6542016,-1.7626977
2024-01-08T21:00:00Z,42.0,287.0,271.19827,2.4642017,-2.6826978
2024-01-08T21:00:00Z,42.0,287.5,272.3983,1.9242016,-1.9826977
2024-01-08T21:00:00Z,42.0,288.0,271.99826,2.4742017,-1.8826977
2024-01-08T21:00:00Z,42.0,288.5,272.19827,2.1142015,-0.8626977
2024-01-08T21:00:00Z,42.0,289.0,271.8983,1.5442016,-1.4126977
2024-01-08T21:00:00Z,42.0,289.5,279.3983,6.6742015,-4.8026977
2024-01-09T00:00:00Z,42.0,285.5,267.1516,1.6016625,-1.2021484
2024-01-09T00:00:00Z,42.0,286.0,264.95163,0.8516626,-0.57214844
2024-01-09T00:00:00Z,42.0,286.5,264.6516,0.1116626,1.0478516
2024-01-09T00:00:00Z,42.0,287.0,266.75162,1.6216626,0.047851562
2024-01-09T00:00:00Z,42.0,287.5,267.85162,0.44166258,0.98785156
2024-01-09T00:00:00Z,42.0,288.0,267.6516,1.5716625,0.07785156
2024-01-09T00:00:00Z,42.0,288.5,269.0516,2.6816626,-0.32214844
2024-01-09T00:00:00Z,42.0,289.0,268.6516,1.9116626,-0.012148437
2024-01-09T00:00:00Z,42.0,289.5,279.35162,6.1416626,-3.8921483
2024-01-09T03:00:00Z,42.0,285.5,262.30252,0.5300366,-1.0069408
2024-01-09T03:00:00Z,42.0,286.0,265.80252,0.3600366,-0.5269409
2024-01-09T03:00:00Z,42.0,286.5,264.80252,-1.0499634,-0.9269409
2024-01-09T03:00:00Z,42.0,287.0,269.6025,2.3300366,-1.1069409
2024-01-09T03:00:00Z,42.0,287.5,267.80252,-0.019963378,0.6330591
2024-01-09T03:00:00Z,42.0,288.0,268.2025,1.7300366,-0.2569409
2024-01-09T03:00:00Z,42.0,288.5,268.50253,2.0100365,0.04305908
2024-01-09T03:00:00Z,42.0,289.0,268.2025,1.5400366,0.07305908
2024-01-09T03:00:00Z,42.0,289.5,279.30252,6.1800365,-1.2069409
2024-01-09T06:00:00Z,42.0,285.5,261.5716,0.014206543,0.0071142577
2024-01-09T06:00:00Z,42.0,286.0,266.1716,0.67420655,0.15711425
2024-01-09T06:00:00Z,42.0,286.5,263.87158,-0.8557934,-0.012885742
2024-01-09T06:00:00Z,42.0,287.0,266.87158,1.6442065,-0.27288574
2024-01-09T06:00:00Z,42.0,287.5,267.5716,0.15420654,0.86711425
2024-01-09T06:00:00Z,42.0,288.0,266.9716,1.1042066,-0.16288574
2024-01-09T06:00:00Z,42.0,288.5,268.27158,1.4842066,-0.53288573
2024-01-09T06:00:00Z,42.0,289.0,267.87158,1.3242065,0.047114257
2024-01-09T06:00:00Z,42.0,289.5,279.27158,5.0742064,-1.1528857
2024-01-09T09:00:00Z,42.0,285.5,264.32,-0.5548096,0.63301265
2024-01-09T09:00:00Z,42.0,286.0,266.52,0.50519043,0.033012696
2024-01-09T09:00:00Z,42.0,286.5,264.42,-1.0448096,-0.0069873044
2024-01-09T09:00:00Z,42.0,287.0,266.52,0.8851904,-0.8069873
2024-01-09T09:00:00Z,42.0,287.5,267.52,-0.6748096,0.3430127
2024-01-09T09:00:00Z,42.0,288.0,266.82,1.1151904,-0.51698726
2024-01-09T09:00:00Z,42.0,288.5,267.42,1.2451904,-0.46698728
2024-01-09T09:00:00Z,42.0,289.0,267.32,0.6651904,-0.51698726
2024-01-09T09:00:00Z,42.0,289.5,279.12,3.2251904,-1.1469873
2024-01-09T12:00:00Z,42.0,285.5,267.79956,-0.9030615,1.2297363
2024-01-09T12:00:00Z,42.0,286.0,267.89957,0.44693846,0.53973633
2024-01-09T12:00:00Z,42.0,286.5,268.09958,-1.1530615,0.26973632
2024-01-09T12:00:00Z,42.0,287.0,268.89957,-1.0630615,0.4697363
